count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
15.3,1.000000,9.213974,-2.156316,-2.586917,1.878185,1.459635,-6.942826,1.877999,1.459562,-6.942837,0.939224,-0.219815,-0.263703,After_fall
15.32,1.000000,9.214021,-2.156119,-2.586853,1.878344,1.459695,-6.942837,1.878185,1.459635,-6.942826,0.939232,-0.219794,-0.263694,After_fall
15.34,1.000000,9.214128,-2.155888,-2.586649,1.878504,1.459772,-6.942845,1.878344,1.459695,-6.942837,0.939242,-0.219772,-0.263674,After_fall
15.36,1.000000,9.214206,-2.155994,-2.586276,1.878664,1.459860,-6.942853,1.878504,1.459772,-6.942845,0.939250,-0.219784,-0.263636,After_fall
15.38,1.000000,9.214271,-2.156094,-2.585905,1.878795,1.459883,-6.942852,1.878664,1.459860,-6.942853,0.939260,-0.219788,-0.263599,After_fall
15.4,1.000000,9.214361,-2.155851,-2.585729,1.878917,1.459906,-6.942834,1.878795,1.459883,-6.942852,0.939270,-0.219763,-0.263583,After_fall
15.42,1.000000,9.214387,-2.155387,-2.585914,1.879018,1.459928,-6.942775,1.878917,1.459906,-6.942834,0.939275,-0.219716,-0.263606,After_fall
15.44,1.000000,9.214325,-2.154960,-2.586379,1.879081,1.459961,-6.942752,1.879018,1.459928,-6.942775,0.939272,-0.219673,-0.263649,After_fall
15.46,1.000000,9.214239,-2.154810,-2.586762,1.879125,1.460001,-6.942749,1.879081,1.459961,-6.942752,0.939266,-0.219659,-0.263687,After_fall
15.48,1.000000,9.214192,-2.154602,-2.586918,1.879140,1.460024,-6.942649,1.879125,1.460001,-6.942749,0.939264,-0.219636,-0.263712,After_fall
15.5,1.000000,9.214240,-2.154294,-2.586969,1.879149,1.460037,-6.942532,1.879140,1.460024,-6.942649,0.939269,-0.219603,-0.263719,After_fall
15.52,1.000000,9.214306,-2.154239,-2.586719,1.879145,1.460029,-6.942379,1.879149,1.460037,-6.942532,0.939277,-0.219596,-0.263697,After_fall
15.54,1.000000,9.214335,-2.154242,-2.586499,1.879116,1.460002,-6.942191,1.879145,1.460029,-6.942379,0.939283,-0.219594,-0.263679,After_fall
15.56,1.000000,9.214319,-2.154098,-2.586623,1.879074,1.459964,-6.941987,1.879116,1.460002,-6.942191,0.939283,-0.219578,-0.263693,After_fall
15.58,1.000000,9.214344,-2.153699,-2.586906,1.879034,1.459972,-6.941852,1.879074,1.459964,-6.941987,0.939285,-0.219542,-0.263715,After_fall
15.6,1.000000,9.214401,-2.153242,-2.587032,1.878991,1.459969,-6.941671,1.879034,1.459972,-6.941852,0.939291,-0.219494,-0.263732,After_fall
15.62,1.000000,9.214433,-2.152913,-2.587090,1.878938,1.459945,-6.941399,1.878991,1.459969,-6.941671,0.939295,-0.219459,-0.263747,After_fall
15.64,1.000000,9.214358,-2.152670,-2.587367,1.878822,1.459893,-6.941139,1.878938,1.459945,-6.941399,0.939294,-0.219431,-0.263774,After_fall
15.66,1.000000,9.214256,-2.152427,-2.587834,1.878673,1.459826,-6.940885,1.878822,1.459893,-6.941139,0.939287,-0.219405,-0.263821,After_fall
15.68,1.000000,9.214180,-2.152443,-2.587961,1.878500,1.459800,-6.940619,1.878673,1.459826,-6.940885,0.939282,-0.219411,-0.263836,After_fall
15.7,1.000000,9.214181,-2.152741,-2.587770,1.878340,1.459767,-6.940364,1.878500,1.459800,-6.940619,0.939280,-0.219440,-0.263815,After_fall
15.72,1.000000,9.214202,-2.152812,-2.587740,1.878201,1.459726,-6.940134,1.878340,1.459767,-6.940364,0.939281,-0.219447,-0.263809,After_fall
15.74,1.000000,9.214237,-2.152636,-2.587847,1.878077,1.459682,-6.939933,1.878201,1.459726,-6.940134,0.939283,-0.219428,-0.263817,After_fall
15.76,1.000000,9.214281,-2.152340,-2.587992,1.877962,1.459636,-6.939750,1.878077,1.459682,-6.939933,0.939286,-0.219398,-0.263830,After_fall
15.78,1.000000,9.214336,-2.151944,-2.588218,1.877862,1.459595,-6.939613,1.877962,1.459636,-6.939750,0.939290,-0.219358,-0.263849,After_fall
15.8,1.000000,9.214392,-2.151485,-2.588453,1.877771,1.459557,-6.939496,1.877862,1.459595,-6.939613,0.939295,-0.219312,-0.263871,After_fall
15.82,1.000000,9.214455,-2.151008,-2.588711,1.877699,1.459530,-6.939411,1.877771,1.459557,-6.939496,0.939299,-0.219264,-0.263894,After_fall
15.84,1.000000,9.214507,-2.150606,-2.589082,1.877660,1.459517,-6.939435,1.877699,1.459530,-6.939411,0.939301,-0.219225,-0.263920,After_fall
15.86,1.000000,9.214493,-2.150346,-2.589456,1.877639,1.459512,-6.939514,1.877660,1.459517,-6.939435,0.939298,-0.219199,-0.263953,After_fall
15.88,1.000000,9.214474,-2.150316,-2.589540,1.877628,1.459471,-6.939518,1.877639,1.459512,-6.939514,0.939295,-0.219192,-0.263969,After_fall
15.9,1.000000,9.214479,-2.150359,-2.589432,1.877605,1.459445,-6.939527,1.877628,1.459471,-6.939518,0.939297,-0.219198,-0.263958,After_fall
15.92,1.000000,9.214555,-2.150337,-2.589087,1.877553,1.459419,-6.939542,1.877605,1.459445,-6.939527,0.939308,-0.219196,-0.263922,After_fall
15.94,1.000000,9.214690,-2.150181,-2.588767,1.877516,1.459406,-6.939547,1.877553,1.459419,-6.939542,0.939320,-0.219181,-0.263890,After_fall
15.96,1.000000,9.214759,-2.149928,-2.588746,1.877487,1.459409,-6.939548,1.877516,1.459406,-6.939547,0.939326,-0.219157,-0.263888,After_fall
15.98,1.000000,9.214781,-2.149713,-2.588752,1.877440,1.459391,-6.939507,1.877487,1.459409,-6.939548,0.939330,-0.219133,-0.263893,After_fall
16,1.000000,9.214822,-2.149538,-2.588804,1.877397,1.459381,-6.939508,1.877440,1.459391,-6.939507,0.939334,-0.219116,-0.263894,After_fall
16.02,1.000000,9.214853,-2.149423,-2.588894,1.877366,1.459387,-6.939589,1.877397,1.459381,-6.939508,0.939336,-0.219106,-0.263895,After_fall
16.04,1.000000,9.214816,-2.149567,-2.588730,1.877304,1.459355,-6.939569,1.877366,1.459387,-6.939589,0.939335,-0.219117,-0.263889,After_fall
16.06,1.000000,9.214767,-2.149958,-2.588485,1.877230,1.459327,-6.939500,1.877304,1.459355,-6.939569,0.939331,-0.219157,-0.263869,After_fall
16.08,1.000000,9.214725,-2.150332,-2.588382,1.877169,1.459327,-6.939465,1.877230,1.459327,-6.939500,0.939326,-0.219198,-0.263855,After_fall
16.1,1.000000,9.214676,-2.150634,-2.588292,1.877109,1.459324,-6.939411,1.877169,1.459327,-6.939465,0.939321,-0.219228,-0.263848,After_fall
16.12,1.000000,9.214657,-2.150962,-2.588054,1.877052,1.459313,-6.939307,1.877109,1.459324,-6.939411,0.939318,-0.219261,-0.263829,After_fall
16.14,1.000000,9.214609,-2.151435,-2.587788,1.876980,1.459283,-6.939202,1.877052,1.459313,-6.939307,0.939315,-0.219307,-0.263802,After_fall
16.16,1.000000,9.214532,-2.152063,-2.587530,1.876901,1.459245,-6.939099,1.876980,1.459283,-6.939202,0.939308,-0.219371,-0.263775,After_fall
16.18,1.000000,9.214553,-2.152380,-2.587505,1.876895,1.459273,-6.939106,1.876901,1.459245,-6.939099,0.939303,-0.219410,-0.263761,After_fall
16.2,1.000000,9.214530,-2.152478,-2.587434,1.876881,1.459302,-6.939070,1.876895,1.459273,-6.939106,0.939301,-0.219420,-0.263759,After_fall
