count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
67.56,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.58,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.6,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.62,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.64,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.66,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.68,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.7,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.72,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.74,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.76,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.78,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.8,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.82,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.84,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.86,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.88,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.9,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.92,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.93999,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.96,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
