count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
6.16,0.020000,0.050217,-5.960947,-7.874249,-1.701625,0.567824,-2.892419,-1.703587,0.573286,-2.894787,-0.004881,-0.579799,-0.814745,Fall
6.18,0.020000,-0.271267,-5.608312,-7.782662,-1.703215,0.574585,-2.892072,-1.701625,0.567824,-2.892419,-0.019548,-0.606155,-0.795107,Fall
6.2,0.020000,-0.284236,-5.903706,-7.482964,-1.702942,0.580071,-2.889443,-1.703215,0.574585,-2.892072,-0.030365,-0.629767,-0.776190,Fall
6.22,0.020000,-0.160199,-6.404956,-7.450205,-1.698597,0.577823,-2.888118,-1.702942,0.580071,-2.889443,-0.038476,-0.641443,-0.766205,Fall
6.24,0.020000,-0.606008,-6.344458,-7.493963,-1.702365,0.575400,-2.886561,-1.698597,0.577823,-2.888118,-0.042569,-0.634382,-0.771847,Fall
6.26,0.020000,-0.534720,-5.774456,-7.611594,-1.705137,0.581858,-2.885298,-1.702365,0.575400,-2.886561,-0.040377,-0.621548,-0.782335,Fall
6.28,0.020000,-0.373885,-5.934618,-7.729775,-1.706040,0.582460,-2.884265,-1.705137,0.581858,-2.885298,-0.033512,-0.608020,-0.793214,Fall
6.3,0.020000,-0.240923,-5.925788,-7.843782,-1.705196,0.580797,-2.883637,-1.706040,0.582460,-2.884265,-0.028861,-0.595584,-0.802775,Fall
6.32,0.020000,-0.209469,-6.253307,-8.380139,-1.703631,0.570403,-2.892143,-1.705196,0.580797,-2.883637,-0.029330,-0.584464,-0.810889,Fall
6.34,0.020000,-0.318135,-5.671031,-7.922483,-1.704593,0.570446,-2.890620,-1.703631,0.570403,-2.892143,-0.027524,-0.578305,-0.815356,Fall
